Location,Station.Number,Date,Species,Number,ResTotalCatchID
3070,307011,1995-08-03,SB,10,680
3070,307011,1995-08-03,SQ,5,681
3070,307011,1995-08-03,TP,5,682
3070,307011,1995-08-03,WSU,4,683
3115,311531,1995-08-03,BCR,1,684
3115,311531,1995-08-03,BG,22,685
3115,311531,1995-08-03,LMB,14,686
3115,311531,1995-08-03,PSC,1,687
3115,311531,1995-08-03,SB,1,688
3115,311531,1995-08-03,SSG,1,689
3115,311551,1995-08-03,BG,15,690
3115,311551,1995-08-03,CP,2,691
3115,311551,1995-08-03,GSH,1,692
3115,311551,1995-08-03,LMB,10,693
3115,311551,1995-08-03,PSC,1,694
3115,311551,1995-08-03,RSF,1,695
3115,311551,1995-08-03,WC,1,696
5397,539711,1995-08-04,BG,4,697
5397,539711,1995-08-04,CCF,1,698
5397,539711,1995-08-04,CP,18,699
5397,539711,1995-08-04,GF,1,700
5397,539711,1995-08-04,GSH,1,701
5397,539711,1995-08-04,LMB,12,702
5397,539711,1995-08-04,RSF,19,703
5397,539711,1995-08-04,SMB,1,704
5397,539711,1995-08-04,SQ,1,705
5397,539711,1995-08-04,TP,2,706
5397,539711,1995-08-04,WC,86,707
5397,539711,1995-08-04,WSU,1,708
1029,102932,1995-08-07,BB,11,709
1029,102932,1995-08-07,BCR,9,710
1029,102932,1995-08-07,BG,46,711
1029,102932,1995-08-07,CP,17,712
1029,102932,1995-08-07,GF,1,713
1029,102932,1995-08-07,GSH,59,714
1029,102932,1995-08-07,LMB,12,715
1029,102932,1995-08-07,LP,2,716
1029,102932,1995-08-07,RSF,16,717
1029,102932,1995-08-07,TP,1,718
1029,102932,1995-08-07,WC,3,719
1029,102932,1995-08-07,WM,1,720
1029,102952,1995-08-07,BB,1,721
1029,102952,1995-08-07,BCR,8,722
1029,102952,1995-08-07,BG,69,723
1029,102952,1995-08-07,CCF,1,724
1029,102952,1995-08-07,CP,12,725
1029,102952,1995-08-07,GSH,29,726
1029,102952,1995-08-07,LMB,30,727
1029,102952,1995-08-07,LP,4,728
1029,102952,1995-08-07,RSF,37,729
1029,102952,1995-08-07,SB,2,730
1029,102952,1995-08-07,TFS,180,731
1029,102952,1995-08-07,TP,1,732
1029,102952,1995-08-07,WC,12,733
3029,302911,1995-08-09,LMB,8,734
3029,302911,1995-08-09,PSC,6,735
3029,302911,1995-08-09,SB,2,736
3029,302911,1995-08-09,SQ,12,737
3029,302911,1995-08-09,SSG,2,738
3029,302911,1995-08-09,ST,24,739
3029,302911,1995-08-09,TFS,2,740
3029,302911,1995-08-09,TP,53,741
3029,302911,1995-08-09,WSU,1,742
3029,302911,1995-08-09,YFG,5,743
4092,409244,1995-08-09,BG,6,744
4092,409244,1995-08-09,GSH,10,745
4092,409244,1995-08-09,LMB,47,746
4092,409244,1995-08-09,LP,1,747
4092,409244,1995-08-09,RSF,11,748
4092,409244,1995-08-09,SB,3,749
4092,409244,1995-08-09,SQ,2,750
4092,409244,1995-08-09,TP,9,751
4092,409244,1995-08-09,WM,1,752
4092,409244,1995-08-09,YFG,17,753
1222,122241,1995-08-10,BB,1,754
1222,122241,1995-08-10,BCR,3,755
1222,122241,1995-08-10,BG,26,756
1222,122241,1995-08-10,CCF,2,757
1222,122241,1995-08-10,CP,4,758
1222,122241,1995-08-10,GSH,2,759
1222,122241,1995-08-10,LMB,16,760
1222,122241,1995-08-10,RSF,7,761
1222,122241,1995-08-10,TFS,3,762
1222,122241,1995-08-10,WC,7,763
1222,122241,1995-08-10,YFG,1,764
1222,122251,1995-08-10,BB,2,765
1222,122251,1995-08-10,BG,10,766
1222,122251,1995-08-10,CP,4,767
1222,122251,1995-08-10,GF,1,768
1222,122251,1995-08-10,GSH,13,769
1222,122251,1995-08-10,LMB,6,770
1222,122251,1995-08-10,LP,1,771
1222,122251,1995-08-10,RSF,8,772
1222,122251,1995-08-10,TFS,22,773
1222,122251,1995-08-10,WM,1,774
4262,425631,1995-08-14,BB,8,775
4262,425631,1995-08-14,BCR,2,776
4262,425631,1995-08-14,BG,63,777
4262,425631,1995-08-14,GSH,29,778
4262,425631,1995-08-14,LMB,27,779
4262,425631,1995-08-14,MSS,1,780
4262,425631,1995-08-14,RSF,12,781
4262,425631,1995-08-14,WC,6,782
4262,425631,1995-08-14,WM,2,783
4262,426244,1995-08-14,BB,1,784
4262,426244,1995-08-14,BG,3,785
4262,426244,1995-08-14,CCF,2,786
4262,426244,1995-08-14,GSH,5,787
4262,426244,1995-08-14,LMB,8,788
4262,426244,1995-08-14,RSF,1,789
4262,426244,1995-08-14,WC,2,790
5086,508611,1995-08-16,BG,46,791
5086,508611,1995-08-16,CCF,8,792
5086,508611,1995-08-16,CP,5,793
5086,508611,1995-08-16,GSH,1,794
5086,508611,1995-08-16,LMB,7,795
5086,508611,1995-08-16,RSF,31,796
5086,508611,1995-08-16,SB,1,797
5086,508611,1995-08-16,WC,36,798
5226,522651,1995-08-16,BCR,1,799
5226,522651,1995-08-16,BG,50,800
5226,522651,1995-08-16,GMB,1,801
5226,522651,1995-08-16,GSH,24,802
5226,522651,1995-08-16,LMB,28,803
5226,522651,1995-08-16,RSF,10,804
5226,522651,1995-08-16,WC,2,805
5446,544652,1995-08-17,BB,1,806
5446,544652,1995-08-17,BG,22,807
5446,544652,1995-08-17,CCF,4,808
5446,544652,1995-08-17,CP,7,809
5446,544652,1995-08-17,GF,1,810
5446,544652,1995-08-17,GMB,3,811
5446,544652,1995-08-17,GSH,10,812
5446,544652,1995-08-17,LMB,16,813
5446,544652,1995-08-17,RSF,1,814
5446,544652,1995-08-17,WC,17,815
1186,118631,1995-08-18,BCR,2,816
1186,118631,1995-08-18,BG,81,817
1186,118631,1995-08-18,CCF,2,818
1186,118631,1995-08-18,CP,2,819
1186,118631,1995-08-18,GSH,3,820
1186,118631,1995-08-18,LMB,74,821
1186,118631,1995-08-18,RSF,6,822
1186,118631,1995-08-18,WC,4,823
1186,118631,1995-08-18,WM,4,824
1091,109111,1995-08-22,BG,1,825
1091,109111,1995-08-22,CCF,1,826
1091,109111,1995-08-22,GSH,2,827
1091,109111,1995-08-22,KS,1,828
1091,109111,1995-08-22,LMB,9,829
1091,109111,1995-08-22,RSF,2,830
1091,109111,1995-08-22,TFS,2,831
1091,109111,1995-08-22,WC,3,832
1091,109131,1995-08-22,BB,1,833
1091,109131,1995-08-22,BG,20,834
1091,109131,1995-08-22,CP,2,835
1091,109131,1995-08-22,GSH,48,836
1091,109131,1995-08-22,LMB,6,837
1091,109131,1995-08-22,MSS,2,838
1091,109131,1995-08-22,PSC,1,839
1091,109131,1995-08-22,RSF,10,840
1091,109131,1995-08-22,TFS,1,841
1091,109131,1995-08-22,TP,2,842
1091,109131,1995-08-22,WC,3,843
1091,109131,1995-08-22,WM,2,844
1099,109911,1995-08-22,BB,9,845
1099,109911,1995-08-22,BCR,2,846
1099,109911,1995-08-22,BG,153,847
1099,109911,1995-08-22,CP,1,848
1099,109911,1995-08-22,GSF,3,849
1099,109911,1995-08-22,GSH,18,850
1099,109911,1995-08-22,LMB,44,851
1099,109911,1995-08-22,MSS,1,852
1099,109911,1995-08-22,PSC,1,853
1099,109911,1995-08-22,RSF,23,854
1099,109911,1995-08-22,SB,6,855
1099,109911,1995-08-22,TFS,12,856
1099,109911,1995-08-22,WC,8,857
1099,109911,1995-08-22,WM,25,858
1099,109911,1995-08-22,WSU,1,859
4110,411031,1995-08-23,BCR,1,860
4110,411031,1995-08-23,BG,35,861
4110,411031,1995-08-23,GSH,16,862
4110,411031,1995-08-23,LMB,34,863
4110,411031,1995-08-23,PSC,1,864
4110,411031,1995-08-23,RSF,8,865
4110,411031,1995-08-23,WM,2,866
4110,411041,1995-08-23,TSS,1,867
4110,411041,1995-08-23,BCR,1,868
4110,411041,1995-08-23,BG,24,869
4110,411041,1995-08-23,CP,2,870
4110,411041,1995-08-23,GSH,30,871
4110,411041,1995-08-23,LMB,31,872
4110,411041,1995-08-23,PSC,1,873
4110,411041,1995-08-23,RSF,9,874
4110,411041,1995-08-23,WC,3,875
4110,411041,1995-08-23,YFG,1,876
4222,422231,1995-08-23,BB,4,877
4222,422231,1995-08-23,BCR,3,878
4222,422231,1995-08-23,BG,33,879
4222,422231,1995-08-23,CCF,4,880
4222,422231,1995-08-23,CP,3,881
4222,422231,1995-08-23,GSH,7,882
4222,422231,1995-08-23,LMB,45,883
4222,422231,1995-08-23,RSF,14,884
4222,422231,1995-08-23,WC,20,885
4222,422231,1995-08-23,WM,1,886
2355,235511,1995-08-28,BG,4,887
2355,235511,1995-08-28,CP,1,888
2355,235511,1995-08-28,LMB,20,889
2355,235511,1995-08-28,MSS,5,890
2355,235511,1995-08-28,RSF,9,891
2355,235511,1995-08-28,SB,1,892
2355,235511,1995-08-28,SQ,1,893
2355,235511,1995-08-28,TFS,101,894
2355,235511,1995-08-28,TP,1,895
2355,235511,1995-08-28,WC,1,896
2355,235511,1995-08-28,WM,2,897
2355,235511,1995-08-28,WSU,3,898
2355,235511,1995-08-28,YFG,2,899
4222,422211,1997-01-27,BCR,2,900
4222,422211,1997-01-27,BG,346,901
4222,422211,1997-01-27,CP,2,902
4222,422211,1997-01-27,GMB,1,903
4222,422211,1997-01-27,GSF,15,904
4222,422211,1997-01-27,LMB,17,905
4222,422211,1997-01-27,MSS,1,906
4222,422211,1997-01-27,RSF,23,907
4222,422211,1997-01-27,SSG,1,908
4222,422211,1997-01-27,TFS,11,909
4222,422211,1997-01-27,WC,6,910
4222,422211,1997-01-27,WM,79,911
4222,422221,1997-01-27,BG,71,912
4222,422221,1997-01-27,GF,2,913
4222,422221,1997-01-27,GSH,1,914
4222,422221,1997-01-27,LMB,17,915
4222,422221,1997-01-27,RSF,23,916
4222,422221,1997-01-27,TFS,2,917
4222,422221,1997-01-27,WC,15,918
4222,422221,1997-01-27,WM,31,919
4262,426244,1997-01-28,BCR,1,920
4262,426244,1997-01-28,BG,25,921
4262,426244,1997-01-28,CP,3,922
4262,426244,1997-01-28,GSH,2,923
4262,426244,1997-01-28,LMB,9,924
4262,426244,1997-01-28,RSF,15,925
1222,122211,1997-01-29,BB,1,927
1222,122211,1997-01-29,BG,59,928
1222,122211,1997-01-29,CP,5,929
1222,122211,1997-01-29,GF,1,930
1222,122211,1997-01-29,LMB,6,931
1222,122211,1997-01-29,MSS,1,932
1222,122211,1997-01-29,PSC,1,933
1222,122211,1997-01-29,RSF,15,934
1222,122211,1997-01-29,TFS,6,935
1222,122211,1997-01-29,WC,1,936
1222,122211,1997-01-29,WM,11,937
1222,122261,1997-01-29,BB,2,938
1222,122261,1997-01-29,BCR,3,939
1222,122261,1997-01-29,BG,35,940
1222,122261,1997-01-29,CP,6,941
1222,122261,1997-01-29,GF,1,942
1222,122261,1997-01-29,GMB,1,943
1222,122261,1997-01-29,GSH,5,944
1222,122261,1997-01-29,LMB,3,945
1222,122261,1997-01-29,RSF,15,946
1222,122261,1997-01-29,TFS,2,947
1222,122261,1997-01-29,WC,3,948
1222,122261,1997-01-29,WCR,1,949
1222,122261,1997-01-29,WM,3,950
3029,302942,1997-01-30,CP,1,952
3029,302942,1997-01-30,DS,1,953
3029,302942,1997-01-30,GF,1,954
3029,302942,1997-01-30,GSH,1,955
3029,302942,1997-01-30,KS,10,956
3029,302942,1997-01-30,LMP,7,958
3029,302942,1997-01-30,MSS,13,959
3029,302942,1997-01-30,SB,12,961
3029,302942,1997-01-30,SQ,5,962
3029,302942,1997-01-30,ST,6,963
3029,302942,1997-01-30,STH,1,964
3029,302942,1997-01-30,TFS,4,965
3029,302942,1997-01-30,TP,14,966
2237,223711,1997-02-03,LMP,1,970
2237,223711,1997-02-03,SMB,1,972
2237,223711,1997-02-03,TP,2,973
2237,223713,1997-02-03,GSF,1,976
2237,223713,1997-02-03,KS,3,977
2237,223713,1997-02-03,LMP,67,979
2237,223751,1997-02-03,DS,1,983
2237,223751,1997-02-03,KS,8,984
2237,223751,1997-02-03,LMP,5,986
2237,223751,1997-02-03,SMB,1,988
2237,223751,1997-02-03,STH,1,989
2037,203752,1997-02-04,GSF,1,992
2037,203752,1997-02-04,KS,18,993
2037,203752,1997-02-04,LMP,8,995
2037,203752,1997-02-04,SMB,5,997
2037,203752,1997-02-04,SQ,4,998
2037,203752,1997-02-04,ST,4,999
2037,203752,1997-02-04,STH,1,1000
2037,203752,1997-02-04,TP,1,1001
2037,203752,1997-02-04,WC,1,1002
1186,118631,1997-02-06,BB,1,1003
1186,118631,1997-02-06,BG,149,1004
1186,118631,1997-02-06,CP,1,1005
1186,118631,1997-02-06,GSF,1,1006
1186,118631,1997-02-06,LMB,25,1007
1186,118631,1997-02-06,RSF,14,1008
1186,118631,1997-02-06,TFS,3,1009
1186,118631,1997-02-06,WC,1,1010
1186,118631,1997-02-06,WM,34,1011
1186,118641,1997-02-06,BG,27,1012
1186,118641,1997-02-06,LMB,10,1013
1186,118641,1997-02-06,RSF,11,1014
1186,118641,1997-02-06,TFS,1,1015
1186,118641,1997-02-06,WM,5,1017
4110,411011,1997-02-06,BG,116,1018
4110,411011,1997-02-06,GSH,2,1019
4110,411011,1997-02-06,LMB,37,1020
4110,411011,1997-02-06,MSS,1,1021
4110,411011,1997-02-06,RSF,8,1022
4110,411011,1997-02-06,TFS,24,1023
4110,411011,1997-02-06,WM,2,1025
3070,307011,1997-02-07,BG,2,1026
3070,307011,1997-02-07,CP,1,1027
3070,307011,1997-02-07,KS,1,1028
3070,307011,1997-02-07,LMB,3,1029
3070,307011,1997-02-07,MSS,1,1030
3070,307011,1997-02-07,PSC,7,1031
3070,307011,1997-02-07,SB,1,1033
3070,307011,1997-02-07,TFS,1,1034
3070,307011,1997-02-07,TP,5,1035
3070,307011,1997-02-07,WC,2,1036
4092,409264,1997-02-10,BG,4,1037
4092,409264,1997-02-10,CCF,1,1038
4092,409264,1997-02-10,GSH,3,1039
4092,409264,1997-02-10,LMB,9,1040
4092,409264,1997-02-10,MSS,4,1041
4092,409264,1997-02-10,RSF,8,1042
4092,409264,1997-02-10,TFS,1,1043
3115,311551,1997-02-11,BG,135,1045
3115,311551,1997-02-11,LMB,11,1046
3115,311551,1997-02-11,MSS,5,1047
3115,311551,1997-02-11,RSF,1,1048
3115,311551,1997-02-11,SQ,1,1049
3115,311551,1997-02-11,WM,1,1051
4262,425611,1997-02-13,BG,80,1052
4262,425611,1997-02-13,LMB,11,1053
4262,425611,1997-02-13,RSF,1,1054
4262,425611,1997-02-13,STH,1,1055
4262,425611,1997-02-13,WM,6,1057
4262,425641,1997-02-13,BCR,1,1058
4262,425641,1997-02-13,BG,128,1059
4262,425641,1997-02-13,GSH,1,1060
4262,425641,1997-02-13,LMB,16,1061
4262,425641,1997-02-13,RSF,18,1062
4262,425641,1997-02-13,WM,14,1064
1099,109931,1997-02-18,BB,6,1080
1099,109931,1997-02-18,BG,106,1081
1099,109931,1997-02-18,CP,1,1082
1099,109931,1997-02-18,GSF,2,1083
1099,109931,1997-02-18,GSH,7,1084
1099,109931,1997-02-18,LMB,23,1085
1099,109931,1997-02-18,RSF,79,1086
1099,109931,1997-02-18,SBF,1,1087
1099,109931,1997-02-18,TFS,1,1088
1099,109931,1997-02-18,WC,8,1089
1099,109931,1997-02-18,WM,22,1090
1029,102952,1997-02-19,BCR,12,1091
1029,102952,1997-02-19,BG,57,1092
1029,102952,1997-02-19,CCF,1,1093
1029,102952,1997-02-19,DS,2,1094
1029,102952,1997-02-19,GF,1,1095
1029,102952,1997-02-19,GSH,5,1096
1029,102952,1997-02-19,LMB,7,1097
1029,102952,1997-02-19,RSF,49,1098
1029,102952,1997-02-19,WM,1,1100
2355,235511,1997-02-20,BG,35,1101
2355,235511,1997-02-20,KS,6,1102
2355,235511,1997-02-20,LMB,17,1103
2355,235511,1997-02-20,PSC,5,1104
2355,235511,1997-02-20,RSF,5,1105
1091,109111,1997-02-24,BCR,2,1107
1091,109111,1997-02-24,BG,66,1108
1091,109111,1997-02-24,CCF,1,1109
1091,109111,1997-02-24,LMB,6,1110
1091,109111,1997-02-24,RSF,20,1111
1091,109111,1997-02-24,SQ,1,1112
1091,109111,1997-02-24,WC,1,1113
5226,522651,1997-02-25,BG,96,1118
5226,522651,1997-02-25,CP,1,1119
5226,522651,1997-02-25,DS,1,1120
5226,522651,1997-02-25,GSH,2,1121
5226,522651,1997-02-25,LMB,31,1122
5226,522651,1997-02-25,RSF,68,1123
5226,522651,1997-02-25,SBF,1,1124
5226,522651,1997-02-25,TFS,2,1125
5226,522651,1997-02-25,WC,3,1126
5226,522651,1997-02-25,WM,1,1127
5446,544652,1997-03-03,BCR,1,1128
5446,544652,1997-03-03,BG,109,1129
5446,544652,1997-03-03,CP,1,1130
5446,544652,1997-03-03,GF,1,1131
5446,544652,1997-03-03,GMB,4,1132
5446,544652,1997-03-03,GSH,7,1133
5446,544652,1997-03-03,LMB,24,1134
5446,544652,1997-03-03,MSS,2,1135
5446,544652,1997-03-03,RSF,33,1136
5446,544652,1997-03-03,SBF,2,1137
5446,544652,1997-03-03,TFS,19,1138
5446,544652,1997-03-03,WM,7,1140
5397,539712,1997-03-04,BG,1,1141
5397,539712,1997-03-04,CP,1,1142
5397,539712,1997-03-04,RSF,5,1143
1222,122211,1997-04-01,BB,3,1145
1222,122211,1997-04-01,BCR,1,1146
1222,122211,1997-04-01,BG,36,1147
1222,122211,1997-04-01,CP,15,1148
1222,122211,1997-04-01,GF,2,1149
1222,122211,1997-04-01,GSH,2,1150
1222,122211,1997-04-01,LMB,12,1151
1222,122211,1997-04-01,MSS,2,1152
1222,122211,1997-04-01,RSF,8,1153
1222,122211,1997-04-01,TFS,1,1154
1222,122211,1997-04-01,WC,2,1155
1222,122211,1997-04-01,WM,9,1156
1091,109114,1997-04-03,BCR,3,1157
1091,109114,1997-04-03,BG,12,1158
1091,109114,1997-04-03,LMB,5,1159
1091,109114,1997-04-03,MSS,19,1160
1091,109114,1997-04-03,RSF,33,1161
1091,109114,1997-04-03,STH,1,1162
1091,109114,1997-04-03,TP,4,1163
1091,109114,1997-04-03,WM,1,1165
1091,109114,1997-04-03,WSU,1,1166
1091,109161,1997-04-03,BG,60,1167
1091,109161,1997-04-03,GSH,4,1168
1091,109161,1997-04-03,KS,1,1169
1091,109161,1997-04-03,LMB,10,1170
1091,109161,1997-04-03,PSC,2,1171
1091,109161,1997-04-03,RSF,26,1172
1091,109161,1997-04-03,WM,3,1174
1091,109161,1997-04-03,WSU,4,1175
4262,426264,1997-04-04,BB,2,1176
4262,426264,1997-04-04,BG,35,1177
4262,426264,1997-04-04,CP,5,1178
4262,426264,1997-04-04,GF,2,1179
4262,426264,1997-04-04,GSH,5,1180
4262,426264,1997-04-04,LMB,23,1181
4262,426264,1997-04-04,RSF,58,1182
4262,426264,1997-04-04,WM,1,1184
4222,422231,1997-04-07,BG,90,1185
4222,422231,1997-04-07,CCF,3,1186
4222,422231,1997-04-07,CP,8,1187
4222,422231,1997-04-07,GSF,6,1188
4222,422231,1997-04-07,GSH,8,1189
4222,422231,1997-04-07,LMB,35,1190
4222,422231,1997-04-07,PSC,1,1191
4222,422231,1997-04-07,RSF,30,1192
4222,422231,1997-04-07,WM,34,1194
2037,203712,1997-04-08,AS,1,1195
2037,203712,1997-04-08,GSF,1,1197
2037,203712,1997-04-08,GSH,1,1198
2037,203712,1997-04-08,KS,19,1199
2037,203712,1997-04-08,LMP,57,1201
2037,203712,1997-04-08,RSF,1,1202
2037,203712,1997-04-08,SMB,16,1203
2037,203712,1997-04-08,SQ,1,1204
2037,203712,1997-04-08,STH,1,1205
2037,203712,1997-04-08,WSU,5,1207
2237,223711,1997-04-08,BG,3,1208
2237,223711,1997-04-08,GSF,2,1209
2237,223711,1997-04-08,GSH,1,1210
2237,223711,1997-04-08,KS,13,1211
2237,223711,1997-04-08,LMP,4,1213
2237,223711,1997-04-08,PSC,3,1214
2237,223711,1997-04-08,RSF,1,1215
2237,223711,1997-04-08,SMB,21,1216
2237,223711,1997-04-08,SQ,2,1217
2237,223711,1997-04-08,WC,2,1218
2237,223711,1997-04-08,WSU,3,1219
2237,223713,1997-04-08,CP,1,1221
2237,223713,1997-04-08,DS,1,1222
2237,223713,1997-04-08,KS,7,1223
2237,223713,1997-04-08,LMB,1,1224
2237,223713,1997-04-08,LMP,2,1225
2237,223713,1997-04-08,PSC,1,1226
2237,223713,1997-04-08,RSF,2,1227
2237,223713,1997-04-08,SQ,2,1228
4092,409264,1997-04-09,BCR,1,1230
4092,409264,1997-04-09,BG,16,1231
4092,409264,1997-04-09,GSH,9,1232
4092,409264,1997-04-09,KS,1,1233
4092,409264,1997-04-09,LMB,13,1234
4092,409264,1997-04-09,RKF,1,1235
4092,409264,1997-04-09,RSF,27,1236
4092,409264,1997-04-09,SQ,2,1237
4092,409264,1997-04-09,WM,1,1239
1099,109951,1997-04-10,BB,2,1240
1099,109951,1997-04-10,BCR,2,1241
1099,109951,1997-04-10,BG,240,1242
1099,109951,1997-04-10,CP,6,1243
1099,109951,1997-04-10,GSF,3,1244
1099,109951,1997-04-10,GSH,72,1245
1099,109951,1997-04-10,LMB,61,1246
1099,109951,1997-04-10,LP,2,1247
1099,109951,1997-04-10,MSS,4,1248
1099,109951,1997-04-10,RSF,50,1249
1099,109951,1997-04-10,SBF,2,1250
1099,109951,1997-04-10,TFS,1,1251
1099,109951,1997-04-10,TP,1,1252
1099,109951,1997-04-10,WC,2,1253
1099,109951,1997-04-10,WM,49,1254
1099,109951,1997-04-10,WSU,1,1255
3029,302942,1997-04-14,CP,1,1257
3029,302942,1997-04-14,DS,1,1258
3029,302942,1997-04-14,LMB,8,1259
3029,302942,1997-04-14,PSC,2,1260
3029,302942,1997-04-14,SQ,3,1262
3029,302942,1997-04-14,TP,8,1263
3029,302942,1997-04-14,TSS,1,1264
1186,118611,1997-04-15,BB,2,1266
1186,118611,1997-04-15,BG,53,1267
1186,118611,1997-04-15,CP,1,1268
1186,118611,1997-04-15,GSF,1,1269
1186,118611,1997-04-15,GSH,1,1270
1186,118611,1997-04-15,LMB,39,1271
1186,118611,1997-04-15,RSF,28,1272
1186,118611,1997-04-15,WM,17,1274
1186,118611,1997-04-15,WSU,11,1275
1186,118641,1997-04-15,BG,39,1276
1186,118641,1997-04-15,GSF,1,1277
1186,118641,1997-04-15,GSH,2,1278
1186,118641,1997-04-15,LMB,37,1279
1186,118641,1997-04-15,PSC,2,1280
1186,118641,1997-04-15,RSF,32,1281
1186,118641,1997-04-15,WM,4,1283
4110,411011,1997-04-15,BG,26,1284
4110,411011,1997-04-15,LMB,16,1285
4110,411011,1997-04-15,RSF,12,1286
4110,411011,1997-04-15,WM,2,1288
4110,411041,1997-04-15,BB,1,1289
4110,411041,1997-04-15,BG,39,1290
4110,411041,1997-04-15,CP,2,1291
4110,411041,1997-04-15,GSH,3,1292
4110,411041,1997-04-15,LMB,29,1293
4110,411041,1997-04-15,PSC,1,1294
4110,411041,1997-04-15,RSF,43,1295
4110,411041,1997-04-15,SBF,1,1296
4110,411041,1997-04-15,WC,1,1297
4110,411041,1997-04-15,WSU,1,1298
2355,235511,1997-04-16,BCR,1,1299
2355,235511,1997-04-16,BG,19,1300
2355,235511,1997-04-16,CCF,1,1301
2355,235511,1997-04-16,GSH,2,1302
2355,235511,1997-04-16,KS,3,1303
2355,235511,1997-04-16,LMB,28,1304
2355,235511,1997-04-16,PSC,21,1305
2355,235511,1997-04-16,RSF,34,1306
2355,235511,1997-04-16,SQ,1,1307
2355,235511,1997-04-16,WC,1,1308
2355,235511,1997-04-16,WSU,3,1309
2355,235514,1997-04-16,BB,1,1310
2355,235514,1997-04-16,BCR,3,1311
2355,235514,1997-04-16,BG,2,1312
2355,235514,1997-04-16,CP,1,1313
2355,235514,1997-04-16,GSH,2,1314
2355,235514,1997-04-16,LMB,4,1315
2355,235514,1997-04-16,RSF,8,1316
2355,235514,1997-04-16,SBF,1,1317
2355,235514,1997-04-16,TFS,1,1318
2355,235514,1997-04-16,WC,1,1319
1029,102962,1997-04-17,BB,12,1320
1029,102962,1997-04-17,BCR,3,1321
1029,102962,1997-04-17,BG,207,1322
1029,102962,1997-04-17,CCF,1,1323
1029,102962,1997-04-17,CP,11,1324
1029,102962,1997-04-17,GMB,2,1325
1029,102962,1997-04-17,GSH,8,1326
1029,102962,1997-04-17,LMB,27,1327
1029,102962,1997-04-17,LP,2,1328
1029,102962,1997-04-17,RSF,91,1329
1029,102962,1997-04-17,SBF,2,1330
1029,102962,1997-04-17,SQ,2,1331
1029,102962,1997-04-17,TFS,34,1332
1029,102962,1997-04-17,WC,4,1333
1029,102962,1997-04-17,WM,4,1334
1029,102962,1997-04-17,WSU,3,1335
3070,307011,1997-04-21,BG,1,1336
3070,307011,1997-04-21,LMB,7,1337
3070,307011,1997-04-21,PSC,5,1338
3070,307011,1997-04-21,RSC,1,1339
3070,307011,1997-04-21,RSF,1,1340
3070,307011,1997-04-21,SB,2,1341
3070,307011,1997-04-21,SQ,7,1342
3070,307011,1997-04-21,TP,1,1343
3115,311531,1997-04-22,BB,1,1345
3115,311531,1997-04-22,BG,54,1346
3115,311531,1997-04-22,GF,1,1347
3115,311531,1997-04-22,LMB,29,1348
3115,311531,1997-04-22,RSF,4,1349
3115,311531,1997-04-22,WC,1,1350
3115,311531,1997-04-22,WM,1,1351
4262,425631,1997-04-23,BB,6,1352
4262,425631,1997-04-23,BCR,3,1353
4262,425631,1997-04-23,BG,105,1354
4262,425631,1997-04-23,GSH,2,1355
4262,425631,1997-04-23,LMB,18,1356
4262,425631,1997-04-23,PSC,1,1357
4262,425631,1997-04-23,RSF,15,1358
4262,425631,1997-04-23,WM,1,1360
4262,425661,1997-04-23,BB,12,1361
4262,425661,1997-04-23,BG,58,1362
4262,425661,1997-04-23,GSH,10,1363
4262,425661,1997-04-23,LMB,29,1364
4262,425661,1997-04-23,PSC,1,1365
4262,425661,1997-04-23,RSF,26,1366
4262,425661,1997-04-23,WM,6,1368
5086,508611,1997-04-23,BG,17,1369
5086,508611,1997-04-23,CCF,3,1370
5086,508611,1997-04-23,CP,3,1371
5086,508611,1997-04-23,GSF,2,1372
5086,508611,1997-04-23,GSH,1,1373
5086,508611,1997-04-23,LMB,19,1374
5086,508611,1997-04-23,PSC,2,1375
5086,508611,1997-04-23,RSF,7,1376
5086,508611,1997-04-23,TFS,22,1377
5086,508611,1997-04-23,WC,42,1378
1222,122251,1997-04-24,BB,1,1379
1222,122251,1997-04-24,BCR,11,1380
1222,122251,1997-04-24,BG,146,1381
1222,122251,1997-04-24,CCF,1,1382
1222,122251,1997-04-24,CP,14,1383
1222,122251,1997-04-24,GF,4,1384
1222,122251,1997-04-24,GSH,34,1385
1222,122251,1997-04-24,LMB,24,1386
1222,122251,1997-04-24,MSS,2,1387
1222,122251,1997-04-24,RSF,95,1388
1222,122251,1997-04-24,SBF,1,1389
1222,122251,1997-04-24,TFS,106,1390
1222,122251,1997-04-24,WM,9,1392
5226,522631,1997-04-29,BB,2,1393
5226,522631,1997-04-29,BG,29,1394
5226,522631,1997-04-29,CCF,1,1395
5226,522631,1997-04-29,CP,4,1396
5226,522631,1997-04-29,GF,1,1397
5226,522631,1997-04-29,GSF,1,1398
5226,522631,1997-04-29,GSH,23,1399
5226,522631,1997-04-29,LMB,52,1400
5226,522631,1997-04-29,PSC,1,1401
5226,522631,1997-04-29,RSF,22,1402
5226,522631,1997-04-29,WM,2,1404
5446,544662,1997-04-29,BG,71,1405
5446,544662,1997-04-29,CCF,1,1406
5446,544662,1997-04-29,CP,6,1407
5446,544662,1997-04-29,GF,1,1408
5446,544662,1997-04-29,GSH,18,1409
5446,544662,1997-04-29,LMB,28,1410
5446,544662,1997-04-29,RSF,37,1411
5446,544662,1997-04-29,WC,1,1412
